id,nome,id_departamento,salario,idade
696,Carlos Maldonado,3,13733.0,32
697,Eliane Sampaio,3,22941.17,56
698,Lucas Chaves,2,19920.76,47
699,Maria Soares,6,21187.32,40
700,Barbara Monteiro,3,9376.62,28
701,Otavio Chaves,6,4855.01,47
702,Juliana Andrade,6,23798.96,56
703,Mariana Macedo,6,15701.91,33
704,Felipe Fernandes,3,6871.97,25
705,Joaquim Machado,3,11872.22,41
706,Laura Lins,2,8979.5,60
707,Camila Souza,1,13170.06,58
708,Gabriel Figueiredo,3,9199.26,30
709,Priscila Nascimento,4,23122.54,32
710,Samuel Barbosa,2,17697.39,48
711,Leticia Castro,2,8948.74,25
712,Carolina Souza,1,23240.07,52
713,Samuel Nascimento,2,20502.84,20
714,Murilo Dantas,3,21139.45,55
715,Mariana Fernandes,6,6283.83,34
716,Matheus Rezende,1,5211.09,35
717,Francisco Melo,2,22329.4,55
718,Victor Nascimento,1,13701.56,63
719,Clarice Alves,6,13714.08,49
720,Isabel Fonseca,2,23795.97,21
721,Maria Pinto,1,19654.16,31
722,Vanessa Lima,5,22437.47,41
723,Andre Vasconcelos,1,2907.37,19
724,Amanda Rezende,5,8123.63,58
725,Isabela Barbosa,1,11015.28,32
726,Lorenzo Garrido,4,22244.46,41
727,Diego Neto,6,13930.2,26
728,Sandra Morais,3,24640.53,23
729,Felipe Castro,4,23656.83,30
730,Sofia Santiago,3,8087.8,35
731,Debora Cardoso,2,13242.11,30
732,Maria Costa,6,9668.88,41
733,Bernardo Rocha,6,17203.44,62
734,Yuri Leal,5,9943.34,61
735,Maite Amaral,1,14302.22,43
736,Luiza Ramos,5,15322.78,30
737,Antonio Santana,2,2538.9,35
738,Francisco Marques,2,6907.2,36
739,Tiago Vasconcelos,6,24738.08,21
740,Laura Ferreira,4,20609.25,65
741,Arthur Amaral,1,13334.47,45
742,Murilo Gomes,2,14757.35,44
743,Nicolas Ramos,6,21798.19,43
744,Douglas Aguiar,6,18799.74,30
745,Mateus Castilho,4,16465.47,54
746,Debora Neves,2,13912.24,32
747,Eduardo Moura,5,19973.2,37
748,Barbara Nunes,1,18077.44,60
749,Beatriz Viana,3,7799.91,41
750,Vania Lins,6,3043.54,27
751,Maite Macedo,6,8266.39,44
752,Marcos Azevedo,4,9750.02,59
753,Murilo Lins,3,11407.46,43
754,Elaine Miranda,3,5664.25,46
755,Fernando Silva,3,17447.95,28
756,Diego Figueiredo,5,2698.38,42
757,Antonella Andrade,2,15103.45,22
758,Lucas Dias,2,11085.01,55
759,Ricardo Amaral,6,17109.52,55
760,Michele Garrido,2,19254.51,25
761,Mateus Ramos,3,5471.03,60
762,Marcos Vasconcelos,6,9531.45,58
763,Rafaela Pinheiro,1,17267.37,54
764,Leticia Martins,1,15603.33,49
765,Juliana Bento,4,18583.75,48
766,Otavio Freitas,3,16583.46,45
767,Ana Diniz,1,4789.77,34
768,Paulo Nunes,5,15730.91,31
769,Bruno Porto,2,23980.05,56
770,Laura Azevedo,5,20638.13,48
771,Fernando Ferreira,5,24499.04,29
772,Sophia Castro,6,4823.69,34
773,Cecilia Gomes,4,20131.93,39
774,Larissa Almeida,3,17433.82,60
775,Douglas Souza,6,22699.0,27
776,Tiago Nunes,5,10892.11,31
777,Luiz Cunha,3,18917.75,61
778,Pedro Pereira,3,16882.3,30
779,Henrique Machado,5,15942.24,45
780,Vitor Brito,3,8218.01,25
781,Leonardo Silva,6,9233.06,28
782,Caio Amaral,2,23299.64,64
783,Beatriz Vasconcelos,4,7736.32,35
784,Sofia Guimaraes,5,21657.99,18
785,Manuela Freitas,1,8572.22,24
786,Beatriz Brandao,6,24145.86,37
787,Antonio Martins,6,13726.37,38
788,Pedro Miranda,5,14058.55,26
789,Matheus Siqueira,6,8142.49,32
790,Douglas Aguiar,4,23139.89,56
791,Yasmin Chaves,5,5056.61,48
792,Yuri Rezende,5,22974.62,42
793,Fernanda Rezende,5,24961.73,35
794,Antonella Muniz,3,9221.94,49
795,Larissa Borges,5,2515.03,30
796,Patricia Almeida,1,13900.12,34
797,Camila Pereira,5,22405.77,47
798,Vinicius Garrido,6,7672.89,42
799,Adriana Fernandes,5,14748.77,22
800,Mariana Maldonado,4,23433.86,33
801,Bernardo Chaves,3,10053.52,53
802,Joao Chaves,6,11936.59,27
803,Isabel Fonseca,3,24200.39,34
804,Davi Reis,1,18573.48,53
805,Paulo Tavares,2,16989.37,23
806,Lorenzo Morais,5,11236.93,36
807,Patricia Martins,1,7960.45,39
808,Renan Sales,3,18888.99,24
809,Gabriela Santos,4,18948.05,44
810,Eduardo Cavalcanti,5,6965.27,64
811,Juliana Sampaio,2,11811.81,30
812,Ricardo Rodrigues,6,6935.84,21
813,Douglas Rodrigues,3,11657.86,32
814,Natalia Maffei,1,11992.37,43
815,Gustavo Rocha,4,5401.23,23
816,Felipe Toledo,6,21693.98,59
817,Nicolas Dias,4,7843.46,18
818,Eliane Motta,3,5983.24,36
819,Yuri Barros,6,5564.74,20
820,Marcos Maldonado,5,11038.29,49
821,Heitor Nogueira,1,18001.83,25
822,Heitor Gallo,6,23764.01,35
823,Gustavo Macedo,4,9006.59,24
824,Caio Maldonado,5,18162.71,32
825,Fernando Muniz,3,22589.5,38
826,Natalia Morais,1,21633.56,48
827,Davi Peixoto,5,21646.46,56
828,Theo Assis,2,6483.09,58
829,Igor Nascimento,4,11818.44,34
830,Diego Reis,6,20100.6,45
831,Theo Assis,5,24483.62,51
832,Daniel Rocha,3,10550.0,37
833,Rodrigo Martins,3,7704.68,32
834,Antonio Machado,6,9622.19,43
835,Vitor Andrade,5,17339.44,53
836,Gabriela Rodrigues,2,13743.83,63
837,Fernanda Costa,5,7768.54,58
838,Paulo Dantas,5,12318.39,44
839,Sara Diniz,5,14142.6,24
840,Priscila Lins,6,20101.52,52
841,Guilherme Leal,1,7602.78,39
842,Vitor Brandao,5,2737.85,18
843,Sara Gomes,2,16732.48,60
844,Murilo Fernandes,4,7022.02,51
845,Murilo Dantas,6,17442.39,35
846,Joao Marques,4,17637.29,47
847,Larissa Oliveira,5,9168.16,26
848,Walter Santos,5,18713.83,34
849,Marcelo Melo,6,3144.39,61
850,Vania Vieira,4,20213.15,38
851,Fernanda Vasconcelos,1,10119.16,19
852,Leticia Araujo,6,10399.49,65
853,Isabel Lins,1,4766.02,36
854,Otavio Nunes,5,7624.64,49
855,Douglas Dias,3,15031.99,36
856,Francisco Neto,6,21777.59,56
857,Carlos Santos,4,6234.41,20
858,Lorenzo Alves,4,4414.87,54
859,Natalia Siqueira,4,16182.32,26
860,Eliane Pinheiro,3,7883.99,61
861,Cecilia Santana,2,11454.11,28
862,Walter Freitas,4,24720.61,25
863,Sofia Guedes,2,15505.2,34
864,Patricia Queiroz,2,14617.31,34
865,Julia Neto,4,21498.34,65
866,Vanessa Borges,4,14429.25,58
867,Guilherme Aguiar,4,2649.27,62
868,Luiz Ferreira,1,19400.1,39
869,Paulo Maffei,3,6341.89,46
870,Juliana Aguiar,1,10087.03,38
871,Eduardo Fonseca,1,14679.74,42
872,Amanda Aguiar,2,17294.15,19
873,Andre Siqueira,3,20734.83,35
874,Sandra Amaral,1,8381.13,53
875,Antonella Aguiar,2,16143.74,24
876,Natalia Morais,3,13448.46,29
877,Lorenzo Gallo,1,7081.53,27
878,Julia Machado,5,11548.64,37
879,Yasmin Lins,3,20728.76,59
880,Camila Souza,2,15872.87,36
881,Igor Neto,1,19542.59,42
882,Larissa Fonseca,6,11824.09,61
883,Yasmin Pinto,6,20451.36,53
884,Fabio Morais,3,7060.68,22
885,Nicolas Barros,1,20720.48,64
886,Helena Azevedo,2,12741.55,39
887,Alice Cunha,5,8881.54,24
888,Joaquim Cavalcanti,1,10856.71,33
889,Rodrigo Maldonado,1,22479.01,63
890,Nicolas Batista,4,3576.48,60
891,Maria Teixeira,4,23847.96,40
892,Ricardo Rocha,1,14920.27,61
893,Sofia Neto,2,9115.63,38
894,Theo Almeida,3,14331.87,22
895,Marcos Guedes,4,13236.78,22
896,Laura Castro,2,20140.57,56
897,Paulo Nunes,4,6324.53,36
898,Fabio Menezes,1,5353.78,50
899,Luana Gomes,5,13300.11,61
900,Leticia Araujo,5,16551.61,49
901,Bernardo Soares,3,19763.14,27
902,Joao Martins,6,11508.29,29
903,Rodrigo Ribeiro,2,18410.42,32
904,Vitor Pinto,4,14778.37,18
905,Rodrigo Martins,5,21478.73,56
906,Natalia Andrade,1,6147.09,31
907,Valentina Rocha,3,3947.23,26
908,Bruno Pinheiro,3,2876.94,44
909,Theo Ferreira,6,9815.99,42
910,Vinicius Miranda,5,5374.66,61
911,Caio Moreira,5,12023.26,53
912,Amanda Fernandes,3,21663.43,65
913,Samuel Duarte,5,14205.37,27
914,Leticia Reis,6,16043.71,45
915,Lorenzo Brito,4,24119.55,51
916,Gabriela Ribeiro,4,20212.55,46
917,Henrique Diniz,5,15483.66,57
918,Mateus Oliveira,2,9479.15,48
919,Francisco Moraes,5,19299.94,44
920,Sandra Nunes,2,12453.66,63
921,Fernanda Teixeira,4,13253.06,64
922,Pedro Sales,3,20812.8,49
923,Marcelo Martins,6,20129.05,23
924,Douglas Nogueira,4,20833.97,51
925,Victor Diniz,4,3700.63,32
926,Davi Vieira,2,13223.18,48
927,Juliana Carvalho,5,4333.49,57
928,Andre Machado,6,24882.07,58
929,Bruno Aguiar,2,22901.04,43
930,Lucas Viana,3,14356.45,18
931,Ricardo Tavares,4,22621.81,24
932,Lorenzo Alves,2,5256.0,42
933,Francisco Macedo,6,20366.91,39
934,Sandra Martins,2,18666.67,60
935,Guilherme Guedes,3,8569.43,47
936,Otavio Siqueira,6,10435.55,57
937,Bruno Andrade,2,16380.33,28
938,Maria Bento,5,11608.94,63
939,Vanessa Nunes,99,22388.36,52
940,Priscila Martins,3,8882.4,51
941,Heitor Gomes,4,11478.23,51
942,Henrique Cunha,5,20456.37,23
943,Valentina Vieira,6,24800.68,58
944,Miguel Castilho,3,19547.78,39
945,Fabio Aguiar,5,14425.85,27
946,Francisco Cavalcanti,4,7188.48,33
947,Yuri Muniz,3,4941.74,39
948,Maite Toledo,3,9988.81,35
949,Andre Dantas,6,10034.74,37
950,Carlos Borges,2,20741.29,33
951,Amanda Sampaio,2,11275.92,39
952,Bernardo Mendes,3,14055.38,19
953,Luana Miranda,6,16361.7,46
954,Diego Nogueira,3,10658.96,52
955,Ana Soares,5,4118.31,65
956,Valentina Queiroz,5,21752.4,18
957,Walter Gomes,2,21045.65,24
958,Amanda Castilho,4,3671.29,56
959,Ricardo Motta,3,2779.06,52
960,Davi Almeida,4,8849.4,34
961,Valentina Muniz,5,6424.76,39
962,Michele Cavalcante,4,16038.38,51
963,Fabio Castro,1,16616.44,25
964,Mariana Bento,6,8590.87,28
965,Luiz Moraes,4,19371.92,22
966,Isabela Teixeira,2,24906.15,25
967,Vinicius Andrade,4,12389.78,38
968,Fernando Neto,6,24850.49,21
969,Andre Macedo,5,23825.61,30
970,Mariana Andrade,1,16013.6,53
971,Arthur Siqueira,3,11059.62,47
972,Adriana Souza,5,18982.98,36
973,Luiz Teixeira,1,22334.54,59
974,Cecilia Amaral,1,18159.02,59
975,Cecilia Sales,3,15468.29,63
976,Patricia Neto,2,23880.04,29
977,Guilherme Barbosa,5,14285.13,26
978,Marcos Alves,6,8054.36,23
979,Victor Martins,1,23186.46,54
980,Luana Cavalcante,2,21857.53,36
981,Rafaela Gomes,1,11800.42,21
982,Maria Peixoto,6,3311.52,40
983,Mateus Pinheiro,1,12549.76,43
984,Vitor Nascimento,4,17922.26,39
985,Yasmin Figueiredo,6,12792.83,64
986,Natalia Tavares,5,3633.55,65
987,Paulo Neto,1,6164.06,45
988,Felipe Gomes,6,11436.32,58
989,Rodrigo Moraes,2,2843.66,36
990,Laura Cruz,4,3414.18,49
991,Guilherme Gomes,3,4602.71,37
992,Manuela Cavalcanti,2,3373.52,25
993,Vania Dias,2,23768.52,44
994,Marcos Reis,6,9810.7,25
995,Vania Correia,2,18131.0,23
996,Francisco Alves,5,4874.39,60
997,Bruno Figueiredo,1,24215.93,41
998,Amanda Barbosa,3,4940.18,26
999,Otavio Araujo,3,11036.7,39
1000,Tiago Brito,6,9479.31,56
1001,Felipe Cavalcante,2,11720.7,36
1002,Caio Castilho,5,11732.1,48
1003,Matheus Machado,2,14699.53,55
1004,Debora Assis,2,13008.02,28
1005,Marcelo Freitas,4,15637.76,43
1006,Manuela Nascimento,2,8018.92,62
1007,Sofia Maffei,3,11034.93,42
1008,Yuri Melo,1,16735.37,47
1009,Sofia Nascimento,3,16912.87,46
1010,Thiago Tavares,2,10213.58,61
1011,Igor Nunes,1,3453.28,22
1012,Amanda Batista,3,5656.6,59
1013,Walter Siqueira,1,12437.51,43
1014,Luiz Araujo,2,7304.34,35
1015,Douglas Bento,2,16938.34,24
1016,Patricia Reis,5,9985.88,34
1017,Valentina Santana,1,2538.67,43
1018,Henrique Carvalho,2,19940.66,37
1019,Rodrigo Fernandes,1,22493.6,51
1020,Matheus Porto,4,3796.56,32
1021,Eduardo Cavalcante,3,19330.33,35
1022,Gustavo Santana,1,6530.68,30
1023,Antonio Sampaio,6,10964.3,37
1024,Rodrigo Neto,2,10465.22,44
1025,Priscila Morais,3,7417.63,65
1026,Alice Queiroz,5,3020.9,24
1027,Antonella Gallo,3,20977.26,55
1028,Isabel Moura,6,13235.96,64
1029,Cecilia Neto,5,16815.38,61
1030,Luiza Azevedo,5,22791.84,40
1031,Joaquim Santiago,6,17411.07,42
1032,Alice Nogueira,6,2906.66,31
1033,Samuel Silva,3,3574.2,23
1034,Sandra Dias,6,22988.82,39
1035,Bruno Pinheiro,6,9985.19,23
1036,Heitor Peixoto,3,20545.53,52
1037,Elaine Cavalcanti,5,6669.89,44
1038,Aline Diniz,1,20761.09,38
1039,Lorenzo Correia,2,12890.68,57
1040,Alice Soares,4,16188.38,49
1041,Bruno Borges,4,3284.76,45
1042,Carlos Queiroz,2,11328.41,28
1043,Renata Cunha,1,2556.97,41
1044,Vanessa Tavares,6,23464.3,65
1045,Carlos Costa,3,10348.26,45
1046,Amanda Rodrigues,1,8210.1,40
1047,Leonardo Brandao,4,6701.49,23
1048,Francisco Ramos,6,24521.95,34
1049,Sandra Ferreira,2,17333.69,31
1050,Mateus Gomes,6,21996.45,51
1051,Valentina Marques,5,7458.8,51
1052,Victor Amaral,2,19658.04,51
1053,Joao Maffei,4,18375.86,51
1054,Rafael Moura,6,3757.35,21
1055,Bernardo Borges,6,13166.6,62
1056,Thiago Carvalho,3,13091.93,36
1057,Enzo Lima,2,15178.89,30
1058,Daniel Andrade,3,6160.77,56
1059,Mariana Duarte,1,15802.28,45
1060,Luis Garrido,4,2985.87,20
1061,Samuel Neto,5,23892.99,48
1062,Sofia Santiago,4,11534.24,22
1063,Natalia Cunha,3,13847.24,37
1064,Leonardo Souza,6,8831.27,33
1065,Lucas Fernandes,5,22355.36,38
1066,Sophia Almeida,5,21663.25,62
1067,Antonio Neves,5,24563.21,47
1068,Mateus Lopes,3,2929.68,37
1069,Lorenzo Pereira,1,24587.72,21
1070,Luis Barros,1,24538.5,61
1071,Larissa Freitas,1,16657.13,19
1072,Mariana Menezes,2,16971.85,44
1073,Lorenzo Ramos,3,23090.73,62
1074,Fernando Cunha,6,15231.13,64
1075,Carlos Chaves,6,17582.87,47
1076,Vinicius Ferreira,4,12792.05,45
1077,Paulo Gomes,5,22441.33,50
1078,Nicolas Teixeira,2,10038.28,20
1079,Rafael Silva,4,9976.23,47
1080,Daniel Santiago,6,18264.69,44
1081,Maria Figueiredo,1,8844.29,56
1082,Valentina Muniz,3,3894.79,37
1083,Luiza Santiago,4,9417.04,65
1084,Douglas Azevedo,2,24161.52,29
1085,Mariana Alves,1,8736.32,56
1086,Fernanda Macedo,6,13230.19,61
1087,Andre Rezende,3,15365.28,18
1088,Victor Neto,3,7011.23,20
1089,Sofia Monteiro,2,23954.09,47
1090,Eduardo Oliveira,3,14337.53,62
1091,Manuela Almeida,6,11406.33,42
1092,Gabriel Cavalcanti,1,13980.47,22
1093,Antonio Chaves,1,22575.09,46
1094,Henrique Aguiar,3,4132.53,38
1095,Murilo Cavalcanti,1,22323.38,58
1096,Andre Miranda,2,19680.38,37
1097,Lorenzo Correia,6,23949.14,43
1098,Marcelo Cruz,2,11519.36,55
1099,Isabel Castro,3,6257.9,65
1100,Vania Cardoso,99,22347.66,42
1101,Heloisa Monteiro,3,3229.26,46
1102,Sofia Costa,5,20042.94,34
1103,Joao Gomes,6,4102.42,50
1104,Isabel Lacerda,4,16133.69,41
1105,Heitor Moraes,6,12137.36,57
1106,Fabio Gallo,4,5553.65,55
1107,Diego Tavares,4,20471.54,24
1108,Pedro Fernandes,2,14024.47,24
1109,Walter Campos,4,3975.69,22
1110,Priscila Cruz,4,13880.45,65
1111,Vitor Amaral,4,19273.39,23
1112,Sara Borges,1,20697.22,25
1113,Juliana Pinheiro,6,13091.21,18
1114,Tiago Coelho,3,23957.0,28
1115,Joao Araujo,4,22927.19,54
1116,Mateus Queiroz,1,16995.44,57
1117,Natalia Monteiro,1,21412.08,40
1118,Victor Melo,3,12857.91,51
1119,Amanda Guimaraes,1,21285.65,44
1120,Isabel Moreira,3,10292.9,54
1121,Marcelo Motta,6,21851.9,20
1122,William Martins,1,11431.88,32
1123,Julia Miranda,6,8163.96,29
1124,Natalia Fonseca,6,19566.63,37
1125,Mateus Moreira,99,20147.06,37
1126,Fernanda Pinto,1,14208.5,52
1127,William Batista,6,3777.16,48
1128,Guilherme Muniz,3,23965.28,33
1129,Aline Borges,2,16403.64,39
1130,William Gallo,5,16482.77,37
1131,Heloisa Gallo,5,8875.46,57
1132,Joao Toledo,3,24214.93,59
1133,Antonella Neves,3,11391.09,40
1134,Samuel Moreira,1,3675.23,22
1135,Sofia Coelho,5,18303.09,58
1136,Yuri Diniz,1,24934.08,33
1137,Gabriel Toledo,1,2906.44,64
1138,William Toledo,4,13680.72,45
1139,Victor Moura,4,17982.71,58
1140,Fernanda Correia,2,3423.07,20
1141,Enzo Ferreira,2,19190.78,65
1142,Carolina Santos,5,19200.91,40
1143,Murilo Aguiar,6,19159.61,47
1144,Mateus Figueiredo,2,16430.53,47
1145,Bruno Cruz,3,20097.5,20
1146,Aline Coelho,4,2855.55,54
1147,Priscila Vieira,2,5445.68,44
1148,Sofia Viana,6,24880.36,22
1149,Elaine Araujo,5,8954.51,53
1150,Amanda Freitas,6,24757.21,41
1151,Alice Farias,5,17716.05,30
1152,Helena Neves,4,22765.11,64
1153,Lucas Martins,5,8397.32,34
1154,Ricardo Pinheiro,5,5264.66,22
1155,Sofia Assis,4,23759.73,26
1156,Leonardo Porto,3,14785.76,47
1157,Priscila Diniz,5,5010.29,20
1158,Marcos Teixeira,1,2820.22,40
1159,Priscila Castro,1,14181.77,21
1160,Gustavo Oliveira,3,17313.0,36
1161,Marcelo Dantas,5,7807.41,56
1162,Sofia Rodrigues,1,14356.7,41
1163,Antonio Azevedo,2,9141.58,24
1164,Douglas Viana,5,12941.81,22
1165,Walter Siqueira,2,19961.92,31
1166,Barbara Rodrigues,3,6821.74,46
1167,Antonio Monteiro,1,20796.38,64
1168,Maria Moura,1,12600.43,60
1169,Vania Pinheiro,5,20535.65,48
1170,Vinicius Cruz,5,16765.01,35
1171,Sophia Menezes,5,19770.03,21
1172,Maite Garrido,5,10072.72,44
1173,Antonella Amaral,4,13100.44,41
1174,Valentina Porto,4,17836.4,23
1175,Adriana Coelho,2,8765.78,41
1176,Valentina Vasconcelos,4,20143.82,59
1177,Murilo Garrido,5,4624.52,22
1178,Cecilia Pinto,4,16899.9,65
1179,Luiza Ribeiro,6,17499.61,48
1180,Theo Siqueira,2,13307.46,26
1181,Elaine Correia,6,3248.1,42
1182,Francisco Coutinho,1,20733.41,31
1183,Felipe Macedo,2,3719.67,59
1184,Patricia Pereira,5,2588.99,24
1185,Sophia Mendes,3,16027.42,59
1186,Debora Barros,6,21643.2,27
1187,Antonella Pires,5,19658.3,40
1188,Rafael Coutinho,2,15650.65,58
1189,Marcos Farias,1,9693.28,32
1190,Arthur Nascimento,4,11608.47,49
1191,Barbara Garrido,3,7091.01,62
1192,Luana Neves,6,8747.77,26
1193,Barbara Carvalho,4,21356.09,44
1194,Eduardo Rodrigues,4,11107.6,47
1195,Luiz Machado,4,2733.97,49
1196,Murilo Nogueira,5,18266.27,28
1197,Cecilia Neves,2,13096.51,43
1198,Amanda Marques,5,23047.0,62
1199,Amanda Guedes,4,4097.07,65
1200,Paulo Cunha,1,19200.76,32
1201,Heloisa Alves,2,17952.44,59
1202,Julia Rocha,2,15418.04,62
1203,Luis Brito,5,16832.73,41
1204,Laura Araujo,4,18688.63,60
1205,Vanessa Vasconcelos,5,22268.62,29
1206,Carlos Viana,2,5065.85,43
1207,Tiago Borges,4,11925.96,26
1208,Mateus Soares,5,9244.04,45
1209,Valentina Carvalho,4,9519.99,29
1210,Bruno Castilho,5,4146.5,22
1211,Otavio Fonseca,4,5043.61,56
1212,Manuela Batista,5,14453.97,37
1213,Igor Coutinho,3,24213.51,34
1214,William Nascimento,3,16767.72,24
1215,Davi Araujo,3,5997.19,30
1216,Bernardo Leal,2,22940.22,18
1217,Luiza Vieira,4,9614.78,37
1218,Thiago Cavalcanti,4,24953.45,60
1219,Diego Pinto,6,15953.12,24
1220,Ricardo Rocha,3,18024.47,40
1221,Antonio Pinheiro,6,5943.84,37
1222,Sara Nogueira,3,17564.8,42
1223,Mateus Vasconcelos,2,9509.75,39
1224,Vanessa Guimaraes,5,23242.12,65
1225,Manuela Morais,3,10230.88,48
1226,Leticia Rezende,3,7448.53,35
1227,Barbara Cardoso,6,5519.9,20
1228,Luiza Teixeira,2,17691.54,57
1229,Lucas Nascimento,4,24558.35,29
1230,Laura Siqueira,4,9044.21,26
1231,Elaine Gomes,6,24485.61,34
1232,Leonardo Sampaio,6,12416.34,53
1233,Michele Cardoso,1,2765.72,42
1234,Vitor Rodrigues,2,24104.79,26
1235,Clarice Menezes,5,3789.43,53
1236,Pedro Peixoto,3,10304.37,52
1237,Sandra Viana,5,16570.42,57
1238,Antonio Monteiro,1,8596.9,38
1239,Theo Correia,5,20860.0,36
1240,Carlos Chaves,3,17962.32,56
1241,Bernardo Araujo,4,7655.15,52
1242,Nicolas Cunha,2,17550.26,47
1243,Michele Lima,1,23867.2,37
1244,Tiago Campos,3,23716.4,56
1245,Eliane Brandao,1,3825.9,61
1246,Luiz Campos,6,5216.78,32
1247,Maria Moura,6,24365.71,49
1248,Andre Peixoto,2,16339.07,34
1249,Fernanda Azevedo,6,15097.95,56
1250,Rafael Cavalcante,1,12088.21,60
1251,Priscila Castro,1,22524.78,27
1252,Marcos Maldonado,3,4788.78,33
1253,Vitor Nogueira,99,12746.68,34
1254,Camila Coelho,5,2607.24,38
1255,Debora Almeida,2,14869.2,46
1256,William Monteiro,2,23247.75,44
1257,Barbara Pereira,2,20794.76,65
1258,Larissa Cruz,1,9870.53,40
1259,Fernanda Machado,5,19974.05,55
1260,Eliane Garrido,6,7479.03,50
1261,Adriana Campos,4,8359.54,51
1262,Larissa Porto,2,22423.37,31
1263,Manuela Moura,6,14047.1,45
1264,Yasmin Dias,4,11110.54,65
1265,Andre Freitas,5,17587.23,54
1266,Manuela Campos,3,20233.72,32
1267,Marcelo Lins,3,14812.92,48
1268,Andre Pereira,3,23329.27,60
1269,Sara Lima,5,13546.31,44
1270,Miguel Diniz,2,4430.19,39
1271,Natalia Nascimento,2,16794.47,64
1272,Igor Reis,2,3115.65,54
1273,Heitor Soares,2,15598.65,61
1274,Sofia Lopes,4,22222.7,23
1275,Matheus Amaral,4,13922.59,34
1276,Francisco Monteiro,2,6862.64,51
1277,Aline Lopes,1,3720.03,26
1278,Felipe Ribeiro,5,11886.26,34
1279,Paulo Pinheiro,2,23822.35,20
1280,Caio Assis,3,2915.7,65
1281,Juliana Cruz,1,9126.29,60
1282,Enzo Brandao,6,22748.24,63
1283,Bernardo Machado,4,8868.31,52
1284,Francisco Maffei,2,22592.46,62
1285,Marcos Martins,1,22231.88,35
1286,Juliana Freitas,5,12535.31,48
1287,Rafaela Lima,3,24430.29,43
1288,Rodrigo Tavares,4,23397.9,49
1289,Sofia Chaves,2,6844.93,49
1290,Lorenzo Silva,5,9450.87,51
1291,Miguel Mendes,6,23477.44,56
1292,Juliana Castro,4,20720.17,41
1293,Mariana Moreira,5,4781.67,55
1294,Barbara Moreira,3,9086.49,38
1295,Ricardo Barros,4,17888.93,29
1296,Maria Toledo,5,4127.32,61
1297,Diego Siqueira,5,15175.26,32
1298,Clarice Diniz,3,10463.13,47
1299,Yuri Castilho,2,19092.3,54
1300,Theo Dias,6,5852.63,20
1301,Heitor Dias,2,5818.95,52
1302,Joaquim Leal,1,19507.66,21
1303,Gabriel Alves,4,23531.36,57
1304,Camila Viana,6,12052.87,47
1305,Joaquim Martins,5,2625.32,38
1306,Fernando Soares,6,7145.37,36
1307,William Amaral,4,3502.17,58
1308,Theo Vieira,5,5678.75,30
1309,William Oliveira,4,18049.36,28
1310,Leonardo Brandao,6,14631.62,40
1311,Aline Cunha,4,12818.1,20
1312,Leonardo Nunes,1,7843.3,58
1313,Henrique Rezende,6,20400.0,29
1314,Yuri Martins,4,3369.98,20
1315,Valentina Rodrigues,1,24615.78,34
1316,Juliana Assis,6,24799.63,39
1317,Victor Viana,2,17377.23,28
1318,Luana Marques,2,10958.53,61
1319,Barbara Leal,6,19268.68,23
1320,Heitor Marques,4,15915.77,59
1321,Manuela Santiago,2,6776.04,27
1322,Beatriz Lopes,2,12319.46,58
1323,Fabio Miranda,1,16164.06,64
1324,Yuri Neto,1,11746.58,47
1325,Sofia Cavalcante,6,20026.01,42
1326,Leonardo Marques,3,13921.41,56
1327,Matheus Batista,1,23043.4,58
1328,Yasmin Rocha,4,14098.47,29
1329,Juliana Marques,4,8923.3,35
1330,Henrique Brandao,3,19580.94,52
1331,Antonella Queiroz,2,21773.99,27
1332,Aline Costa,4,18551.38,29
1333,Priscila Nunes,6,15041.47,65
1334,Nicolas Peixoto,4,3549.58,51
1335,Vania Figueiredo,1,2873.36,60
1336,Helena Santos,5,7405.36,20
1337,Amanda Nascimento,1,24244.26,51
1338,Leonardo Cavalcanti,99,15595.74,38
1339,Luana Sales,3,5226.53,62
1340,Isabela Neto,6,6355.45,64
1341,Walter Leal,5,16420.33,35
1342,Nicolas Maffei,3,3934.43,23
1343,Sara Sampaio,6,17368.52,30
1344,Isabela Lacerda,1,6643.66,58
1345,Lorenzo Toledo,5,6136.02,37
1346,Laura Santos,6,6326.32,31
1347,Otavio Maffei,6,13320.7,28
1348,Rodrigo Costa,1,21806.83,44
1349,Nicolas Pires,1,3837.85,54
1350,Bruno Viana,1,9732.16,58
1351,Felipe Toledo,6,12495.09,29
1352,Arthur Vieira,6,23277.24,60
1353,Maite Pereira,2,24436.61,47
1354,Joao Silva,4,20426.01,48
1355,Isabel Diniz,3,4510.15,39
1356,Larissa Castilho,1,7005.6,57
1357,Barbara Guimaraes,6,22697.28,50
1358,Lorenzo Souza,2,17805.71,61
1359,Vitor Bento,2,17142.59,54
1360,Eduardo Coutinho,1,9622.75,26
1361,Enzo Muniz,4,11561.52,49
1362,Juliana Melo,6,18453.49,65
1363,Pedro Guimaraes,2,12676.02,30
1364,Luis Rodrigues,6,2721.46,50
1365,Isabel Gallo,6,7946.97,47
1366,Natalia Farias,1,13431.96,27
1367,Otavio Lacerda,6,9395.58,54
1368,Andre Muniz,1,23431.87,38
1369,Maite Brandao,4,4011.98,63
1370,Leticia Nunes,4,6649.37,61
1371,Murilo Silva,1,5609.65,24
1372,Juliana Sales,2,15401.54,54
1373,Rodrigo Neto,4,12921.42,58
1374,Bernardo Aguiar,5,4987.0,28
